"If you are going to have a discussion, be positive about it. don't tear people down for trying.

#MondayMotivation #SundayThoughts #Mondayvibes https://t.co/xlW1XoASfZ",happiness
"If you are going to live, leave a legacy. Make a mark on the world that can’t be erased.",success
"If you are humble nothing will touch you, neither praise nor disgrace, because you know what you are.",success
"If you are in an unhappy place, it's time to take action. You have power to decide when to pack it in. Don't let overthinking avert your possible breakthrough. Take risk to break out of what worked earlier. You may make mistake but you can evolve from it and transform your life.",happiness
"If you are in need of a change in your life, begin with a change in perspective.",success
"If you are looking for a happy ending and can’t seem to find one, may be it’s time you start looking for a new beginning instead.

#ThursdayThoughts #thursdayvibes #Thursdayfeeling #ThursdayMotivation https://t.co/kuSyeZUD2r",happiness
"If you are looking for perfection then I am not the one for you. If you are looking for honesty, loyalty and a whole bunch of crazy, then that’s all me.

#SundayMotivation #lifequotes #SundayThoughts https://t.co/jPYuhurT0X",happiness
"If you are not capable of being alone, your relationship is false. It is just a trick to avoid your loneliness, nothing else.

#ThursdayThoughts #ThursdayMotivation #thursdayvibes https://t.co/1bmHP0P4JY",happiness
"If you are not capable of being alone, your relationship is false. It is just a trick to avoid your loneliness, nothing else. || ||",spiritual
"If you are not willing to risk the unusual, you will have to settle for the ordinary.",success
"If you are not willing to risk the unusual, you will have to settle for the ordinary.

#LifeLessons #ThursdayMotivation",happiness
"If you are obsessed with your shortcomings, take a moment to find out someone who has it all sorted. The fact is everyone has insecurities but some people are simply not ashamed of theirs. Your imperfections are as acceptable as anyone else's. Show yourself some compassion today.",happiness
"If you are outgrowing who you have been, you are right on schedule.
Keep Evolving.

#WednesdayMotivation #Wednesdayvibe https://t.co/ZlIHnl7gyq",happiness
"If you are playing the game without wounds, you are not playing the game, you are watching the game. If you are playing the game with wounds, you are not playing the game, you are mastering the game.",success
"If you are really paying attention and really ready to heal, the day will come when you recognize that forgiveness is the only way back to the center of your innocence.

#forgiveness #kindness #healing",happiness
If you are sad you are wrong; if you are joyful you are right ~,spiritual
"If you are serious about a change, you have to go through uncomfortable situations. Stop trying to dodge the process. It’s the only way to grow.

#Wednesdayvibe #positivethoughts #lifequotes https://t.co/7wV8bqUSzJ",happiness
"If you are serious about change, you have to go through uncomfortable situations. Stop trying to dodge the process. It’s the only way to grow.

#SaturdayThoughts #SaturdayMorning https://t.co/LjlGLkreUO",happiness
"If you are serious about changing your life, you’ll find a way. If you are not, you’ll find an excuse.

#ThursdayThoughts #ThursdayMotivation https://t.co/oOMW4TZqY2",happiness
"If you are serious, then you cannot flow. Then you are frozen inside; then you become just a dead stone.",spiritual
"If you are someone who still carries hope in your heart, kindness in your eyes and generosity in your fingertips despite terrible people happening to you, thank you. You are one of the few truly pure things left in this world and you deserve to be protected.

#TuesdayMorning",happiness
"If you are strong enough to let yourself fall in love and give everything you have, you will be strong enough to let it all go, strong enough topick up all your pieces and start over.

#positveThoughts #goodVibesOnly",happiness
"If you are strong enough to let yourself fall in love and give everything you have, you will be strong enough to let it all go. Strong enough to pick up all your pieces and start over.

#MondayMotivation #MondayMotivaton #mondaythoughts https://t.co/xDgH8DOoVO",happiness
"If you are struggling today, remember this:
You have survived everything you have gone through up to this point. The best day of your life is still yet to come. There are still people you haven't met and things you haven't experienced. You can do this.

#positivemindset",happiness
"If you are struggling today, remember this:
You have survived everything you’ve gone through up to this point.
The best day of your life is still to come.
There are still people you haven’t met and things you haven’t experienced.
You Can Do This
#positivemindset #positivethoughts https://t.co/DGtXk7bIXR",happiness
"If you are unhappy, you will always make a relationship with an unhappy person… A miserable person tends to find a miserable partner. ~",spiritual
"If you are willing to look at another person's behavior towards you as a reflection of the state of their relationship themselves rather than a statement about your value as a person, then you will, over a period of time cease to react at all.
#WednesdayMotivation #positivequotes",happiness
"If you are working on something exciting that you really care about, you don't have to be pushed. The vision pulls you.",success
"If you aren't going to prove that the things you say are true, then don't say anything at all. Because if you can't show it, your words don't mean a thing. Don't lie in order to satisfy somebody for a moment, because the pain that you cause them in future can last them a lifetime",happiness
"If you aren't good at loving yourself, you will have a difficult time loving anyone. You will resent the time and energy you share with another person that you aren't even giving to yourself.

#LifeLessons #selflove #FridayThoughts",happiness
"If you aren't growing in life, you aren't living it correctly.",success
"If you aren't happy alone, you won't be happy with anyone else.",success
"If you aren’t willing to work for it, don't complain about not having it.

#thursdayvibes #lifequotes #RandomThoughts https://t.co/aihBNgrvXq",happiness
"If you believe it will work out, you'll see opportunities. If you believe it won't you will see obstacles.",success
"If you believe that things won't go well, you'll only be able to visualize how miserable your failure will be and how helpless it'll leave you. You forget the brighter, chirpier perspective - what if it turns out better than you expected. Don't decide before trying something new.",happiness
"If you believe very strongly in something, stand up and fight for it

#Courage #motivation #InspirationalQuotes https://t.co/0vYeZHUT8x",happiness
"If you believe you are right, but still people criticize you, hurt you, shout at you, don't bother. Just remember that, ""In every game, only audience makes noise, not players."" Be a player. Believe in yourself. And do your best.
#LifeLessons",happiness
"If you believe you can, you probably can. If you believe you won't, you most assuredly won't. Belief is the ignition switch that gets you off the launching pad.",success
"If you can allow love to happen, there is no need for prayer, there is no need for meditation, there is no need for any church, any temple. You can completely forget God if you can love – because through love, everything will have happened to you: meditation, prayer, God. ~",spiritual
"If you can be patient, just a little patient and allow whatever is happening,
soon you will be aware of a new quality in your being. ~~",spiritual
"If you can believe it, the mind can achieve it.",success
"If you can dream it, you can do it.

 - Walt Disney",success
"If you can dream it, you can do it. Your limits are all within yourself.",success
"If you can free yourself from pressures of others' expectations, if you can move beyond societal conventions, if you don't fear challenging norms, if you're comfortable living without others' approvals, if you can withstand solitude of the journey you dream of, you're truly free.",happiness
"If you can grow in love, you will grow in awareness. If you grow in awareness, you will grow in love. ~",spiritual
"If you can love the wrong person that much, just imagine how much you can love the right person.

#ThursdayThoughts #ThursdayMotivation #ThursdayVibes https://t.co/IKC3ST0UeP",happiness
"If you can make $1, you can make a million more.",success
"If you can't bring yourself to change your life because of problems it may bring, think of today. You aren't happy where you are. Today is a challenge in any case. Probably change will be better. Probably change will be your best decision. Probably it holds all you can dream of.",happiness
"If you cannot love yourself, you don't know even the taste of love or what love means ~",spiritual
"If you cannot love yourself, you don't know even the taste of love or what love means. ~",spiritual
"If you cannot love yourself, you don't know even the taste of love or what love means.~",spiritual
"If you cannot respect women, you cannot respect anybody else — because it is from women you come. #",spiritual
"If you can’t figure out your purpose, figure out your passion. For your passion will lead you right into your purpose.",success
"If you care about what others think of you, you will always be their slave.

#SaturdayThoughts #selflove #Inspiration https://t.co/MeDYOCMQou",happiness
"If you choose comfort, convenience, you choose death.Be an individual and pay for it. ~",spiritual
"If you choose, immediately you are disturbed. Watch it: whenever you choose you will be disturbed. Choice brings disturbance ~",spiritual
"If you clean the floor with love, u have done an invisible painting.Live each moment in such delight that it gives you something inner ~",spiritual
"If you clean the floor with love, you have given the world an invisible painting. ~",spiritual
"If you come to crossroads, quiet down your outer world. Listen to your heart's voice. If something doesn't feel right, probably it isn't. If heart says no to something without reason, there is reason not to do it, that you're unable to see. Go for impossible if your heart says so",happiness
"If you complain about things in your life, you are on the complaining frequency, and you are not in a position to attract what you want.",success
"If you concentrate on finding whatever is good in every situation, you will discover that your life will suddenly be filled with gratitude, a feeling that nurtures the soul.",success
"If you dare nothing, then when the day is over, nothing is all you will have gained.",success
"If you deceive someone, you lose one of life's greatest treasures, the capacity to trust. Without trust, love is not possible",spiritual
"If you deceive someone, you lose one of life's greatest treasures, the capacity to trust. Without trust, love is not possible ~",spiritual
"If you deny being hurt, if you're unwilling to accept a part of you that needs healing, you don't turn strong. You end up resisting your healing. Ignoring it won't make it fade away. Acknowledge the pain, face it, deal with it. It's tough but is the only way to a healthy future.",happiness
"If you do every job like you're going to do it for the rest of your life, that's when you get noticed. -- Mary Barra",spiritual
"If you do not enjoy what you are doing, you will never be good at it.",success
"If you don't believe in miracles, perhaps you have forgotten that you are one.

#miracle #LifeisBeautiful",happiness
"If you don't believe in the beauty of your dreams, how will others acknowledge them! Don't lower your vibe. Don't overthink everything. When you compromise self worth, you deprive yourself of all that is meant for you. There are times when you have to let intuition lead the way.",happiness
"If you don't challenge yourself, you will never realize what you can become.",success
"If you don't clear your misunderstandings in time, they become the reason for distance forever.

#Lifequotes #LifeLessons #WednesdayThoughts https://t.co/EYUcPPy7OD",happiness
"If you don't crown them, pick them up, value them, who else will? Build your king/queen up because there are hidden battles they fight. Don't become another battle that they have to try to win. Look beyond their imperfections. Show that you care. Be their peace.
#tuesdayvibe",happiness
"If you don't design your own life plan, chances are you'll fall into someone else's plan. And guess what they have planned for you? Not much.

–Jim Rohn",success
"If you don't get what you want, it might be for your good. It might be a protection &amp; might be leaving space open for what you truly need. It's okay to feel disappointed for a while but don't let the trust fade. Believe that something greater than you can understand is underway.",happiness
"If you don't know what to do with your life, do something that saves lives. The world is full of people in need, be the part of their life that fills that need."" -- Sanjeev Saxena",spiritual
"If you don't leave your past in the past, it will destroy your future. Live for what today has to offer, not what yesterday has taken away.

#mondaythoughts #tuesdaymotivations #TuesdayFeeling #TuesdayThoughts https://t.co/XKKI5Seclw",happiness
"If you don't leave your past it will destroy your future.

Live for what today has to offer, not for what yesterday has taken away.",success
"If you don't like something, change it. If you can't change it, change your attitude.

– Maya Angelou",success
"If you don't love me at my worst, then you don't deserve me at my best.",success
"If you don't love yourself, you will always be chasing after people who don't love you either.

#TuesdayVibes #selflove https://t.co/g8wkXb4yua",happiness
"If you don't make time for your wellness, you will be forced to make time for your illness.

#SundayMotivation #LifeLesson #sundayvibes https://t.co/8TBL1OPbFq",happiness
"If you don't push yourself, nobody is going to do it for you.",success
"If you don't sacrifice for what you want, what you want becomes the sacrifice.

#SaturdayThoughts #SaturdayMotivation #SaturdayVibes https://t.co/1a0v4olnTM",happiness
"If you don't take risks, you can't succeed. If you don't survive, you can't take risks.",success
"If you don't wake up in the morning excited to pick up where you left your work yesterday, you haven’t found your calling yet.

#SundayMorning #SundayThoughts https://t.co/s3iVdQjIQu",happiness
"If you ever find yourself in the wrong story, leave.",success
"If you ever meet someone who makes your life flow easier and makes you laugh a lot, keep them, that’s all you need.

#wednesdaythought #WednesdayMotivation #tuesdayvibe https://t.co/wezbRHc2SL",happiness
"If you ever think about giving up, remember why you held on for so long.

- Hayley Williams",success
"If you expect honesty, be honest. If you expect forgiveness, forgive. If you expect a whole person, you have to be a whole person.",success
"If you expect things to go a certain way, you don't let yourself enjoy anything even a slightly different. You can't always control the way things go. Best way is to go with flow &amp; it may lead you to new possibilities. It may not happen the way you visualized but it will happen.",happiness
"If you feel angry too often you should meditate more on anger, so that anger disappears and its energy becomes compassion.",spiritual
"If you feel exhausted and if nothing is working, its time to take a break. If you're struggling and things are falling apart, you don't need to try harder all the time. You need to relax &amp; recharge once in a while. Clear your head, and who knows how a solution may present itself.",happiness
"If you feel like there’s something out there that you are supposed to be doing, if you have a passion for it, then stop wishing and just do it.

#positiveMindset #FridayMotivation https://t.co/uHjpRssmq4",happiness
"If you feel pain, be attentive to it; don't do anything. Attention is the great sword; it cuts everything. You simply pay attention to the pain.
―",spiritual
"If you feel something, you feel it &amp; it's real to you. Nothing anyone says has power to invalidate that ever. No one lives in your body. No one sees life thru your eyes. And so no one has right to dictate or judge how u feel. Your feelings are important &amp; you deserve to be heard.",happiness
"If you feel stuck and unfulfilled despite doing your best, pause. Perhaps the goals you're relentlessly pursuing aren't your calling. Perhaps all you're chasing is what you were taught to achieve. Perhaps impositions of society never let you embrace your true self. Pause! Think!",happiness
"If you feel “burnout” setting in, if you feel demoralized and exhausted, it is best, for the sake of everyone, to withdraw and restore yourself.

#mondaythoughts #MondayMotivation #MondayMotivaton https://t.co/PuvSSPn5Tt",happiness
"If you find a saint who has no sense of humour, then he is not a saint at all ~",spiritual
"If you find someone who makes you smile, who checks up on you often to see if you're okay, who watches out for you, don't let them go. Keep them close and don't take them for granted. People like that are hard to find.

#fridayfeeling #FridayMotivation",happiness
"If you find yourself constantly trying to prove your worth to someone, you have already forgotten your value.

#ThursdayThoughts #Wednesdayvibe #thursdaymorning #ThursdayMotivation https://t.co/pZ4jg4C7NL",happiness
"If you find yourself stuck in an unforeseen situation where you aren't able to control anything and everything seems endlessly miserable, the most important thing is to remind yourself that it is a phase. It isn't going to last. Focus on what you want and don't let hope leave you",happiness
"If you focus on keeping everyone else's happiness above yours, pause &amp; think: how many of them are making you live your life to fulfill their dreams &amp; how many care about your happiness the way you do for them? Most of them don't even think of you beyond their own purpose. Think!",happiness
"If you focus on results you will never change, but if you focus on change you will get results.",success
"If you get a chance, take it.
If it changes your life, let it.
Nobody said, it'd be easy.
They just promised it would be worth it.

#inspiration #quotesoftheday",happiness
"If you get over your anxieties &amp; problems by avoiding or escaping them, they won't suddenly disappear. On the contrary you may end up festering them &amp; that would be more unpleasant. You were given problem to learn from. You're strong enough if you trust yourself. You've got this!",happiness
"If you give a lot, it's good to take a pause and assess if it's reciprocated. You can't be the only one sacrificing to please them, with no acknowledgement of effort. This is unhealthy. Anything healthy is balanced with equal give &amp; take. Leave if you don't get what you're worth.",happiness
"If you go on remaining miserable, that means you are pedaling - because who is interested in your misery? Everybody has his own misery.",spiritual
"If you go to a tree and start talking, or to a flower, a rose, people will think you are mad. If you go to the church and talk to the cross or to an image, nobody will think you are mad, they will think you are religious.  ~ ◯sho",spiritual
"If you got everything you wanted all at once, there'd be no point to living. Enjoy the ride. In the end you'll see these setbacks as giant leaps forward. All  is within reach. All you've to do is show up every day. Stay true to your path &amp; you'll surely find the treasure you seek",happiness
"If you hang around the barbershop long enough, you're going to get a haircut.",success
"If you have a family that loves you, a roof over your head &amp; a warm meal, you are doing better than you think.",success
"If you have a positive frame of mind, you can manifest positive things in your life.",success
"If you have an over-preoccupation with perception and trying to please people’s expectations, then you can go mad.",success
"If you have been angry or abused someone, there is no point in coming to the temple. If while you kneel in prayer, you realize your mistake, get up first and beg pardon of the person. For till then how can you pray? ~",spiritual
If you have found your truth within yourself there is nothing more in this whole existence to find..,spiritual
"If you have no conditions you can enjoy life infinitely. If you have conditions, because of them you become incapable ~",spiritual
"If you have no joy, there’s a leak in your Christianity somewhere.",success
"If you have only one smile in you, give it to the people you love.",success
If you have positive energy you will always attract positive outcomes.,success
"If you have something worth fighting for, then fight for it.

#FridayThoughts #FridayMotivation #positivemindset https://t.co/4TapQjZDlQ",happiness
"If you have spent years doing it, it doesn't mean that it is best for you or it is the only way you have to live. If it was imposed because of beliefs of others, if it is something that doesn't make you happy anymore, you can move. You are not a tree. Find what makes you happy.",happiness
"If you have the ability to imagine it, or even to think about it, this Universe has the ability and the resources to deliver it fully unto you, for This Universe is like a well stocked kitchen with every ingredient imaginable at your disposal.
#positivethoughts #FridayFeeling",happiness
"If you have the chance to make people happy, just do it. 
Sometimes people are struggling silently.
Maybe your act of kindness can make their day

#kindness #compassion #sundayvibes #SundayFeels https://t.co/KyyZBbHJRz",happiness
"If you have the chance to make people happy, just do it. Sometimes people are struggling silently. Maybe, your act of kindness can make their day.

#PositiveVibes #TuesdayFeeling #tuesdaymotivations https://t.co/l1uWVzZvef",happiness
"If you have to force your way into something, it simply means that it was never meant for you anyway.",success
"If you have to hurt other people in order to feel powerful, you are an extremely weak individual.

~ Bobby J Mattingly",success
"If you haven't healed it, every time you think about a negative event from your past, your body produces the exact same chemicals in the body as when it happened. That means you relive the experience hundreds of times simply because you have not let it go.",happiness
"If you haven't lost courage while dealing with struggles, if you've not let hope leave you despite despairing times, things will get better at some point soon. If you've already endured much, a bit of patience can change the course of your life, for better. You are almost there!",happiness
"If you hold on to anger or bitterness, you fuel that fire that'll burn you. You give control of your life to situation or person that betrayed u. Give yourself enough power to let go of all that doesn't support your well being. Free yourself from negativity that holds you hostage",happiness
"If you improve by 1% every day, within a year, you will have improved by 365%.",success
"If you keep doing what you are doing, you will keep getting what you are getting.

#RandomThoughts #FridayThoughts #fridaymorning #thursdayvibes https://t.co/wXXvu9ffQN",happiness
"If you keep finding yourself stuck in similar situations, more than being annoyed, take it as a sign to introspect and understand the life's lessons that might have gone unnoticed. Other people may be the cause of issues but you need to course correct to pull yourself out of it.",happiness
"If you keep hiding your true self, your life becomes like slow death. Once you become free from the lies and the hiding of yourself, then life becomes vibrant again.",success
"If you keep holding on to past beliefs, you won't be able to allow your life to evolve. Life changes &amp; new experiences give perspectives that were previously missing. Certain thoughts and lifestyles are bound to turn outdated. Being rigid &amp; stubborn won't always be in your favor.",happiness
"If you keep playing safe, you will be in a comfortable place. But there is so much meant for you out there that you are missing out due to your fears. Don't ever settle. Create your positive news. Take a risk and you will be amazed how things miraculously fall in place.",happiness
"If you knew me in the past, please don't think that I am the same person that you are meeting today. I have experienced more of life. I have encountered new depths in those I love. I have suffered and prayed and I am different.

#ThursdayThoughts #LifeLessons",happiness
"If you know where you are going then you are dead..life runs in a mechanical way. Life should be a flow, from the known to the unknown~",spiritual
"If you laugh, let the laughter
shake your very foundations.
If you cry, become tears
let your heart poured out through tears.
~ ❤️",spiritual
"If you learnt from past, it's not a mistake. Don't let the losses make you lose your heart. Take lessons and stop staring back at misery. Free yourself from the prison of what was. Look ahead with your new found wisdom and bring about a new beginning. Walk into tomorrow with hope",happiness
"If you let the world dictate your actions and depend on their approvals, happiness &amp; fulfillment will be ever elusive. No amount of people pleasing can make you happy for long term. Find your calling, something that makes you feel alive &amp; sets your soul on fire. You belong there.",happiness
"If you let them know that they are your priority and remind them from time to time how much you care, you’ll be amazed at how many problems disappear in your relationship.

#LifeLessons #SundayThoughts #SundayMorning https://t.co/H0tzOuOPJO",happiness
"If you light a lamp for someone else it will also brighten your path.

#SaturdayThoughts #SaturdayVibes #RandomThoughts https://t.co/BczVPqqB4y",happiness
"If you live by dogma of constantly repressing the emotions, you won't be more than a thinking machine. Opening up to feel can hurt. It can hurt bad but you're strong enough to face it. Process the pain &amp; release. Take help but don't disallow amazing life by stifling the feelings.",happiness
"If you live each day as if it were your last, someday you'll be right.",success
"If you live to please people, there'll eventually come a breaking point that'll leave you bitter and resentful. Don't wait for the moment where you regret living for those who never acknowledged your sacrifices. Don't leave your own wishes behind. Love yourself. respect yourself.",happiness
"If you live with love, through love, you will live a great life, because love makes everything great. ~",spiritual
"If you look at the people in your circle and you don't get inspired, then you don't have a circle. You have a cage.

#FridayMotivation #SaturdayMorning #SaturdayThoughts https://t.co/F4r5WNg8po",happiness
"If you look at your problems as problems, they will continue to hold you down. See them instead as blessings in disguise, and that is what they will truly become. 

~ Ralph Marston",success
"If you look for negatives, you will find them. If you look for positives, you will also find them. In the end, it's all about focus. What you focus on grows in your mind. And ultimately, in your life.",success
"If you love a flower, don't pick it up. Because if you pick it up it dies and it ceases to be what you love. So if you love a flower, let it be. Love is not about possession. Love is about appreciation. 🌸",spiritual
"If you love a person, how can you destroy his or her freedom? If you trust a person, you trust her or his freedom too. ~",spiritual
"If you love life enough, enhance its beauty and bring a little more music to it, a little more poetry to it, a little more dance to it.-",spiritual
"If you love life, don't waste time, for time is what life is made up of.",success
"If you love me, you can materialize me anywhere you want.",spiritual
"If you love others, if your love is focused on others, you will live in darkness. Turn your light toward yourself first, become a light unto yourself first. Let the light dispel your inner darkness, your inner weakness. ―",spiritual
"If you love something, love completely; cherish it, say it &amp; most importantly show it. Life's finite n fragile &amp; something that's there one day, might not be there next day. Say what u need to say n then say a bit more. Say too much. Show too much. Love too much
#LifeisBeautiful",happiness
"If you love yourself you love others, if you hate yourself you hate others,because in relationship with others it is only you mirrored.~",spiritual
"If you love yourself, you love others. If you hate yourself, you hate others. In relationship with others, it is only you -- mirrored ~",spiritual
"If you love yourself, you will be surprised: others will love you. Nobody loves a person who does not love himself.  ~",spiritual
"If you love yourself, you will be surprised: others will love you. Nobody loves a person who does not love himself. ~♥",spiritual
"If you love, love comes in return. If it is not coming, go deeper; somewhere in the name of love you have done something else. ~",spiritual
"If you must look back, do so forgivingly.
If you must look forward, do so prayerfully.
However, the wisest thing you can do is be present in the present...Gratefully.

#gratitude #thursdaymorning #ThursdayThoughts",happiness
"If you must look back, do so forgivingly. If you must look forward, do so prayerfully. But the wisest course would be to be present in the present gratefully.

#MondayMotivation #mondaythoughts #sundayvibes https://t.co/mjVnqYO8Zi",happiness
"If you never fail, you will never really know what you are capable of.",success
"If you plan on being anything less than you are capable of being, you will probably be unhappy all the days of your life

#MondayThoughts #MondayMood https://t.co/mjMrNeoNzU",happiness
"If you play small to live up to expectations of others, if you give a lot, to the extent of being taken advantage of, take time to pause or all you'll get is disappointment &amp; resentment. Give yourself a chance to be honest with self about what you're doing &amp; what you truly seek.",happiness
"If you push yourself to stay hungry, you're always working towards at least taking steps forward. If you're taking steps forward, then you're making progress.",success
"If you quit now you'll end up right where you began.
And when you first began you were desperate to be right where you are now. 
Keep going.

#ThursdayMotivation #fridaymorning https://t.co/7bf0G7Wh8v",happiness
"If you quit now, you’ll end up right back where you first began.
And when you first began, you were desperate to be right where you are now.
Keep going.

#wednesdaythought #WednesdayMotivation https://t.co/M5rEvDgcUX",happiness
"If you quit once, it becomes a habit. Never quit.",success
"If you really love a person, you give them infinite space. Your very being is just a space for them to grow in, to grow with. The mind interferes and tries to possess the person, then love is destroyed.
—",spiritual
"If you really love a person, you give them infinite space. Your very being is just a space for them to grow in, to grow with. The mind interferes and tries to possess the person, then love is destroyed. ~",spiritual
"If you really want peace on the earth,create peace in your heart, in your being. That is the right place to begin with ~ ♥",spiritual
"If you really want to express the truth, don't say anything about it, just leave the gap. Let people hear without your saying anything~",spiritual
"If you really want to live life to the fullest and realize greatest potential, be willing to run the risk of making some people mad.
People may not like what you do, people may not like how you do it, but these people aren't living your life.
You are!

#positiveenergy #lifeisgood",happiness
"If you regret some decisions you made in the past, don't be hard on yourself. You did your best with knowledge you had and experience you had. If you were to make decisions with experience you've now, you would choose differently. Give yourself break. Forgive yourself.
#goodvibes",happiness
"If you remain always far,love will die. If you remain always near, love will die.Love can survive only in a continuous flowing relationship.",spiritual
"If you rush it, you will ruin it. 
Pause.
 Pray. 
And be patient.

#ThursdayThoughts #thursdayvibes #thursdaymorning https://t.co/EBD91yzOsd",happiness
"If you spend too much time thinking about a thing, you’ll never get it done.",success
"If you spend your time hoping someone will suffer the consequences for what they did to your heart, then you are allowing them to hurt you a second time in your mind.",success
"If you spend your time hoping someone will suffer the consequences for what they did to your heart, then you are allowing them to hurt you a second time in your mind.

#WednesdayWisdom #WednesdayMotivation #Wednesdayvibe https://t.co/ainPDSrURA",happiness
"If you stay in a bad situation, you will forget it is bad and get comfortable while the best years of your life just pass you by.

#sundayvibes #MondayMorning https://t.co/0mqSa1r6Yt",happiness
"If you strive for the moon, maybe you'll get over the fence.",success
"If you suffer it is because of you, if you feel blissful it is because of you. Nobody else is responsible - only you and you alone.~",spiritual
"If you talk about it, it’s a dream, if you envision it, it’s possible, but if you schedule it, it’s real.

#positivemindset #SundayMotivation #SundayThoughts https://t.co/sazwLOqTLr",happiness
"If you tell the truth, it becomes a part of your past.
If you lie, it becomes a part of your future.

#ThursdayThoughts",happiness
"If you tell the truth, you don't have to remember anything.

 - Mark Twain",success
"If you tend to agree with opinions of others just to pacify them, it doesn't mean you're fair or you're getting their acceptance. If done too often, it can very well mean you losing your respect in their eyes &amp; being considered spineless. Standing up for your ideas is a good idea",happiness
"If you think about what you want in your mind and make that your dominant thought, you WILL bring it into your life.",success
"If you think your ship is sinking, it might be a good time to throw out the stuff that’s been weighing it down.
Let go of what is bringing you down, and surround yourself with what brings out the best in you.

#PositiveThoughts #FridayMotivation https://t.co/LnaCn6jvMI",happiness
"If you treat every situation as a life and death matter, you’ll die a lot of times.",success
"If you treat your past betrayals as a suffering, suffering it will remain. If you treat it as an essential lesson in the journey of your growth, you'll allow yourself to be free. You'll forgive yourself for mistakes &amp; trust future in a healthy manner. Be kind to yourself. Always!",happiness
"If you try to focus on too many things, you focus on nothing. If you want to succeed, focus, focus, focus.",success
"If you understand freedom and its value you will not start falling; you will not go below the animals, you will start rising above the angels.",spiritual
"If you view the world with courage &amp; confidence, you can find opportunities all around to align with your vision. Don't allow fear to inhibit you from treading uncharted territory, if that's what your journey is about. You have the strength within to claim everything you deserve.",happiness
"If you wait until you're ready, you'll be waiting the rest of your life.",success
"If you walked away from a toxic, negative, abusive, one sided, dead end, low vibrational relationship or friendship, you won.

#LifeLessons #thursdaymorning #WednesdayMotivation https://t.co/TiwLKqdoQC",happiness
"If you want it, work for it.",success
"If you want life, then for life there is no fixed road. Life is here and now, multi-dimensional, spreading in every direction. ~",spiritual
"If you want peace to prevail in your heart, remove anger, resentment, blame and worry.",success
"If you want peace you don't talk to your friends; you talk to your enemies.

#mondaythoughts",happiness
"If you want something real, stop entertaining temporary people.

#LifeLessons #randomthought https://t.co/aE7LhIuAve",happiness
"If you want something to transpire, don't squander your energy in overthinking it. Don't question too much on how it'll work &amp; whether you're truly deserving. Be immersed in making it happen. Allow it to reach for u. Believe that it'll occur &amp; whatever's best for you will happen.",happiness
"If you want something you never had, you have to do something you've never done.",success
"If you want that everyone respect you, then first learn to give respect others.",success
"If you want the best this world has to offer, offer the world your best.",success
"If you want to be great, prepare to deal with hate.",success
"If you want to be proud of yourself, then do things in which you can take pride.",success
"If you want to be successful, you have to take 100% responsibility for everything that you experience in your life.",success
"If you want to change your life, begin by changing your words. Start speaking the words of your dreams, of who you want to become, not the words of fear or failure.",success
"If you want to find joy, forget about winning and losing. Life is a play, a game. Play it beautifully ~",spiritual
"If you want to find the secrets of the universe, think in terms of energy, frequency, and vibration.",success
"If you want to get over a problem, stop talking about it. Your mind affects your mind and your mouth affects your mind. It’s difficult to stop talking about a situation until you stop thinking about it.

#ThursdayMotivation #thursdayfeeling #thursdayvibes #ThursdayThoughts https://t.co/HiVuDqI3Zj",happiness
"If you want to go big, stop thinking small.",success
"If you want to go fast, 
go alone.

If you want to go far, 
go together.",success
"If you want to go fast, go alone; if you want to go far go together.",success
"If you want to have a very secure relationship, then you will have to love a dead man. ~",spiritual
"If you want to inspire the world, first inspire yourself.",success
"If you want to lift yourself up, lift up someone else. Successful people don't climb to the top alone. They inspire others and lead others to follow them.",success
"If you want to live a happy life, tie it to a goal, not to people or things.

- Albert Einstein",success
"If you want to live a life you have never lived, you have to do things you have never done.",success
"If you want to live, stop asking permission – do it now and regret later. What other people think is none of your business.",success
"If you want to love a person, love them here, now, Love them. Because nobody knows what is going to happen in the next moment. ~",spiritual
"If you want to see the true measure of a man, watch how he treats his inferiors, not his equals.",success
"If you want to succeed, forget about multitasking. Focus, focus, focus.",success
"If you want to succeed, know what you want, be super clear about it, and write it down.",success
"If you want to succeed, never compare yourself with anyone else. Ever.",success
"If you want to walk fast, walk alone. But if you want to walk far, walk together.",success
"If you were to figure it all out today, what would be the point of tomorrow?
Enjoy the process of being a work in progress.

#positivethinking #GoodVibes #wednesdaythought https://t.co/tUH2PHezZ0",happiness
"If you will keep being your best right where you are, you will come into more favor, promotion and opportunity than you ever imagined.",success
"If you wish to see the truth, then hold no opinion for or against. #",spiritual
"If you're anxious, if you're struggling, brushing it under the rug won't help you in anyway. You don't need to put up a brave front but to understand that there's something within you that is scared. It needs attention and compassion and a reassurance that things will get better.",happiness
"If you're blessed with extraordinary power, you can use it to gratify your ego or you can use it to make a difference. When you work from a place of consideration &amp; compassion, you end up expanding your own horizons. Ego gratification is limiting. Evolve by helping others evolve.",happiness
"If you're blessed with the gift of creativity, use it to make the world beautiful for yourself &amp; others. But don't ever use it to create scenarios in mind that dissuade you from getting closer to your dreams. Overthinking is art of turning amazing opportunities to dreadful fears.",happiness
"If you're feeling low, cry it out. Ignoring how you feel won't help you. Face the fears, face the feelings and show yourself some love. It won't always stay bad. Soon there will come a time when things will get better, your state will improve and you'll start trusting life again.",happiness
"If you're important to someone, they will always find a way to make time for you. No excuses, no lies and no broken promises.",success
